Relocated,HasDebt,PayTuition,Gender,HasScholarship,X2,X4,X5,X8,X9,X10,X11,Dropout
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.6978021978021984,-0.4782608695652175,-0.6363636363636364,-0.4,0.7123655913978493,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.6384615384615389,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.6032258064516127,0
1.0,1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.5989010989010992,-0.39130434782608703,-0.5151515151515151,-0.30000000000000004,0.41935483870967727,0
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
-1.0,1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.2548076923076925,-0.5652173913043479,-0.5151515151515151,-0.6,0.40000000000000013,0
-1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.28846153846153877,-0.4782608695652175,-0.2727272727272727,-0.7,0.31720430107526876,0
-1.0,-1.0,-1.0,1.0,-1.0,-0.3913043478260869,-0.5238095238095238,0.4053846153846157,-0.39130434782608703,-0.3333333333333335,-0.6,0.3336693548387095,1
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5769230769230773,-0.4782608695652175,-0.6363636363636364,-0.4,0.5053763440860215,0
-1.0,-1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.3939393939393938,-0.9,0.35483870967741926,1
1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5576923076923084,-0.4782608695652175,-0.5151515151515151,-0.4,0.41129032258064524,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.4423076923076925,-0.4782608695652175,-0.5757575757575757,-0.5,0.467741935483871,0
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.37019230769230793,-0.4782608695652175,-0.5757575757575757,-0.4,0.6290322580645162,0
1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.42417582417582445,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.393548387096774,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.6538461538461544,-0.4782608695652175,-0.4545454545454546,-0.4,0.35483870967741926,0
1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.903846153846154,-0.5652173913043479,-0.5757575757575757,-0.5,1.0,1
-1.0,1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.5288461538461542,-0.5652173913043479,-0.2727272727272727,-0.7,0.42258064516129035,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6483516483516487,-0.4782608695652175,-0.5151515151515151,-0.4,0.49596774193548376,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.5173076923076927,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.7013104838709678,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5000000000000002,-0.4782608695652175,-0.6363636363636364,-0.4,0.543010752688172,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5115384615384617,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.6723790322580645,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.6442307692307694,-0.4782608695652175,-0.3939393939393938,-0.5,0.5806451612903225,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,0
-1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.796703296703297,-0.4782608695652175,-0.5757575757575757,-0.4,0.82258064516129,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.13043478260869557,-0.23809523809523814,0.1971153846153848,-0.13043478260869568,-0.21212121212121204,-0.09999999999999998,0.1792114695340501,0
1.0,-1.0,1.0,-1.0,1.0,-0.5652173913043478,-0.5238095238095238,0.384615384615385,-0.5652173913043479,-0.5151515151515151,-0.6,0.30967741935483883,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.5238095238095238,0.384615384615385,-0.4782608695652175,-0.3333333333333335,-0.5,0.39247311827957,0
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.5329670329670331,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.5,0
1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.4423076923076925,-0.4782608695652175,-0.6363636363636364,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.4423076923076925,-0.4782608695652175,-0.3939393939393938,-0.5,0.6483870967741934,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5791208791208791,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.737298387096774,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.5384615384615388,-0.5652173913043479,-0.3333333333333335,-0.5,0.532258064516129,0
-1.0,-1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.30769230769230793,-0.5652173913043479,-0.3939393939393938,-0.9,0.467741935483871,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6318681318681321,-0.4782608695652175,-0.5757575757575757,-0.4,0.467741935483871,0
-1.0,-1.0,1.0,1.0,-1.0,-0.30434782608695643,-1.0,-1.0,-0.30434782608695654,-0.5151515151515151,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,-1.0,0.5652173913043481,0.6190476190476188,0.5067873303167425,0.043478260869564966,-0.09090909090909105,0.19999999999999996,0.38957816377171217,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-1.0,-1.0,-1.0,1
-1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.5652173913043479,-0.6363636363636364,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.6615384615384619,-0.5652173913043479,-0.6969696969696969,-0.5,0.7387096774193549,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.6346153846153848,-0.4782608695652175,-0.5151515151515151,-0.4,0.39717741935483875,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.9047619047619048,0.2692307692307694,-0.4782608695652175,0.15151515151515138,-1.0,-1.0,0
1.0,-1.0,-1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5576923076923084,-0.4782608695652175,-0.6363636363636364,-0.4,0.5053763440860215,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.7083516483516485,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.6716129032258065,0
1.0,1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.7142857142857143,0.4230769230769236,-0.4782608695652175,-0.2727272727272727,-0.9,0.467741935483871,1
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.2692307692307694,-0.4782608695652175,-0.5757575757575757,-0.5,0.40000000000000013,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5494505494505499,-0.4782608695652175,-0.5757575757575757,-0.4,0.596774193548387,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.35576923076923106,-0.5652173913043479,-0.6969696969696969,-0.5,0.5129032258064514,0
-1.0,-1.0,1.0,-1.0,-1.0,0.30434782608695654,0.04761904761904767,0.32167832167832233,0.13043478260869557,-0.030303030303030387,0.09999999999999987,0.30351906158357744,1
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.7291208791208794,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.6919354838709677,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.8095238095238095,0.1538461538461542,-0.4782608695652175,-0.09090909090909105,-0.8,0.24193548387096775,1
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.5108791208791212,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.4169354838709678,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.4307692307692308,-0.4782608695652175,-0.3333333333333335,-0.8,0.6935483870967742,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.9047619047619048,0.1538461538461542,-0.5652173913043479,-0.5151515151515151,-0.8,0.35483870967741926,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.04347826086956508,0.04761904761904767,0.8106508875739646,-0.21739130434782628,-0.4545454545454546,-0.09999999999999998,0.7562724014336915,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6346153846153848,-0.4782608695652175,-0.6363636363636364,-0.4,0.4489247311827955,0
1.0,1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5000000000000002,-0.4782608695652175,-0.5757575757575757,-0.5,0.33225806451612905,1
-1.0,-1.0,1.0,1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.5972527472527476,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.5629032258064519,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.30769230769230793,-0.4782608695652175,-0.2727272727272727,-0.7,0.27956989247311825,0
-1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-0.8095238095238095,0.21153846153846168,-0.4782608695652175,-0.6363636363636364,-0.7,0.39247311827957,1
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.4682692307692311,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.5481854838709677,0
1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.5174725274725276,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.48483870967741916,0
-1.0,-1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-0.9047619047619048,0.1538461538461542,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.5675824175824176,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.5338709677419351,0
-1.0,-1.0,-1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.7019230769230771,-0.5652173913043479,-0.4545454545454546,-0.8,0.6935483870967742,1
-1.0,1.0,-1.0,-1.0,1.0,-0.5652173913043478,-0.5238095238095238,0.6615384615384619,-0.5652173913043479,-0.6363636363636364,-0.5,0.5806451612903225,1
1.0,-1.0,1.0,-1.0,-1.0,0.04347826086956519,0.1428571428571428,0.5288461538461542,-0.0434782608695653,-0.15151515151515138,0.09999999999999987,0.6182795698924732,0
-1.0,1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.2692307692307694,-0.30434782608695654,-0.21212121212121204,-0.30000000000000004,0.3209677419354837,0
-1.0,1.0,-1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.3333333333333335,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,0.4782608695652173,0.3333333333333335,0.44951923076923084,0.043478260869564966,0.4545454545454546,0.19999999999999996,0.4516129032258065,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.753846153846154,-0.5652173913043479,-0.6969696969696969,-0.5,0.7161290322580642,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.3269230769230771,-0.4782608695652175,-0.6363636363636364,-0.4,0.31720430107526876,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-0.2727272727272727,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.21153846153846168,-0.4782608695652175,-0.15151515151515138,-0.9,0.24193548387096775,1
-1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.5230769230769232,-0.4782608695652175,0.2727272727272727,-0.7,0.35483870967741926,0
1.0,-1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5432692307692311,-0.4782608695652175,-0.3939393939393938,-0.4,0.467741935483871,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.4285714285714286,0.5807692307692309,-0.39130434782608703,-0.5757575757575757,-0.4,0.5467741935483872,0
1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.6190476190476191,0.5144230769230775,-0.39130434782608703,-0.5151515151515151,-0.4,0.39247311827957,0
-1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.39862637362637376,-0.21739130434782628,-0.2727272727272727,-0.19999999999999996,0.29909274193548363,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.4285714285714286,0.23076923076923106,-0.39130434782608703,-0.2727272727272727,-0.4,0.4489247311827955,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6363636363636364,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.7884615384615388,-0.4782608695652175,-0.4545454545454546,-0.6,0.7500000000000002,1
-1.0,1.0,-1.0,-1.0,-1.0,-0.21739130434782605,-0.7142857142857143,0.6538461538461544,-0.39130434782608703,-0.5151515151515151,-0.9,0.5806451612903225,1
1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
1.0,-1.0,-1.0,1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.21153846153846168,-0.5652173913043479,-0.6969696969696969,-0.7,0.20430107526881702,1
-1.0,-1.0,1.0,1.0,-1.0,0.5652173913043481,0.7142857142857144,0.41025641025641013,0.043478260869564966,-0.09090909090909105,0.19999999999999996,0.3982630272952852,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.3153846153846156,-0.4782608695652175,-0.5151515151515151,-0.5,0.24193548387096775,0
-1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.6991208791208796,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.6625806451612903,0
-1.0,1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.3384615384615386,-0.5652173913043479,-0.5151515151515151,-0.5,0.37741935483870925,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.7391304347826086,-0.7142857142857143,0.36346153846153895,-0.7391304347826088,-0.8181818181818181,-0.7,0.27956989247311825,0
-1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.4285714285714286,0.4807692307692313,-0.4782608695652175,-0.6363636363636364,-1.0,-1.0,1
1.0,-1.0,1.0,1.0,-1.0,-0.30434782608695643,-1.0,-1.0,-0.30434782608695654,-0.5151515151515151,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-1.0,-1.0,-0.30434782608695654,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5769230769230773,-0.4782608695652175,-0.6363636363636364,-0.4,0.467741935483871,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.5238095238095238,0.384615384615385,-0.4782608695652175,-0.5151515151515151,-0.5,0.26451612903225796,1
-1.0,1.0,1.0,1.0,-1.0,-0.04347826086956508,-0.04761904761904767,0.3961538461538463,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.5053763440860215,0
-1.0,-1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.5757575757575757,-1.0,-1.0,1
1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.23076923076923106,-0.4782608695652175,-0.5757575757575757,-0.4,0.33870967741935476,0
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.422032967032967,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.3914516129032255,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.6190476190476191,0.6442307692307694,-0.4782608695652175,-0.5151515151515151,-0.5,0.35483870967741926,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.384615384615385,-0.4782608695652175,-0.5151515151515151,-0.5,0.6709677419354843,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-1.0,-1.0,-0.39130434782608703,-1.0,-1.0,-1.0,1
-1.0,1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6363636363636364,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.9047619047619048,0.1538461538461542,-0.39130434782608703,-0.5757575757575757,-0.9,0.467741935483871,1
-1.0,-1.0,1.0,-1.0,-1.0,0.30434782608695654,0.4285714285714286,0.36153846153846203,0.13043478260869557,-0.21212121212121204,0.19999999999999996,0.31720430107526876,0
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.30769230769230793,-0.5652173913043479,-0.5151515151515151,-0.5,0.37741935483870925,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.384615384615385,-0.5652173913043479,-0.4545454545454546,-0.6,0.2870967741935484,0
-1.0,1.0,1.0,1.0,-1.0,0.04347826086956519,-0.04761904761904767,0.36153846153846203,0.043478260869564966,-0.09090909090909105,-0.09999999999999998,0.29211469534050183,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.7142857142857143,0.5961538461538465,-0.39130434782608703,-0.5757575757575757,-1.0,-1.0,1
1.0,1.0,1.0,-1.0,1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.5238095238095238,0.43241758241758244,-0.39130434782608703,-0.21212121212121204,-0.8,0.5241935483870968,0
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.384615384615385,-0.5652173913043479,-0.5151515151515151,-0.6,0.3266129032258065,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5878205128205136,-0.30434782608695654,-0.3333333333333335,-0.30000000000000004,0.447842741935484,0
-1.0,-1.0,1.0,1.0,-1.0,0.21739130434782616,0.3333333333333335,0.4340659340659343,-0.21739130434782628,-0.21212121212121204,-0.4,0.22580645161290347,1
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5824175824175823,-0.4782608695652175,-0.6363636363636364,-0.5,0.4451612903225808,1
1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.42788461538461586,-0.39130434782608703,-0.3333333333333335,-0.5,0.420698924731183,0
-1.0,1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.6190476190476191,0.5432692307692311,-0.39130434782608703,-0.5757575757575757,-0.5,0.5241935483870968,0
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.4285714285714286,0.5900000000000001,-0.30434782608695654,-0.3939393939393938,-0.4,0.5558064516129031,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.2197802197802199,-0.4782608695652175,-0.3333333333333335,-0.7,0.31720430107526876,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.6020329670329669,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.6653225806451613,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.8115384615384618,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.7725806451612902,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.1538461538461542,-0.4782608695652175,-0.2727272727272727,-0.8,0.5241935483870968,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5642857142857138,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.490322580645161,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5000000000000002,-0.4782608695652175,-0.4545454545454546,-0.6,0.4451612903225808,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.9047619047619048,0.1538461538461542,-0.4782608695652175,-0.6363636363636364,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5494505494505499,-0.4782608695652175,-0.6363636363636364,-0.4,0.41129032258064524,0
1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.44065934065934087,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.4096774193548389,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.5923076923076924,-0.4782608695652175,-0.5757575757575757,-0.5,0.40000000000000013,0
1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-1.0,1.0,-1.0,-1.0,0.04347826086956519,-0.04761904761904767,0.6961538461538466,0.043478260869564966,-0.2727272727272727,0.19999999999999996,0.6465053763440864,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-1.0,-1.0,-0.30434782608695654,-1.0,-1.0,-1.0,1
1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-0.5151515151515151,-1.0,-1.0,1
-1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.8095238095238095,0.3269230769230771,-0.39130434782608703,-0.4545454545454546,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-1.0,1.0,-1.0,1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.3269230769230771,-0.5652173913043479,-0.6363636363636364,-0.5,0.30967741935483883,1
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.3269230769230771,-0.5652173913043479,-0.21212121212121204,-0.8,0.2983870967741935,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.22307692307692317,-0.5652173913043479,-0.3939393939393938,-0.5,0.24193548387096775,1
-1.0,1.0,-1.0,1.0,-1.0,-0.3913043478260869,-0.6190476190476191,0.384615384615385,-0.4782608695652175,-0.030303030303030387,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.7142857142857143,0.23076923076923106,-0.4782608695652175,-0.15151515151515138,-0.8,0.2983870967741935,0
1.0,-1.0,1.0,-1.0,-1.0,0.04347826086956519,0.1428571428571428,0.5976331360946752,0.043478260869564966,0.09090909090909083,0.09999999999999987,0.5909090909090906,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.4230769230769236,-0.4782608695652175,-0.3333333333333335,-0.8,0.185483870967742,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.35576923076923106,-0.4782608695652175,-0.4545454545454546,-0.5,0.26451612903225796,0
-1.0,1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.2461538461538464,-0.5652173913043479,-0.5757575757575757,-0.5,0.35483870967741926,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5659340659340657,-0.4782608695652175,-0.5757575757575757,-0.4,0.7258064516129032,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5000000000000002,-0.4782608695652175,-0.6363636363636364,-0.4,0.5994623655913978,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.1826923076923077,-0.4782608695652175,-0.5757575757575757,-0.9,0.35483870967741926,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.8461538461538467,-0.4782608695652175,-0.5151515151515151,-0.4,0.6370967741935483,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.4423076923076925,-0.4782608695652175,-0.6363636363636364,-0.4,0.31720430107526876,0
1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6153846153846154,-0.4782608695652175,-0.6363636363636364,-0.4,0.543010752688172,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6923076923076925,-0.4782608695652175,-0.5757575757575757,-0.4,0.564516129032258,0
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.5824175824175823,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.5483870967741935,0
1.0,-1.0,-1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.4835164835164838,-0.4782608695652175,-0.5151515151515151,-0.5,0.42258064516129035,0
-1.0,-1.0,1.0,-1.0,-1.0,0.04347826086956519,0.04761904761904767,0.5000000000000002,0.13043478260869557,0.33333333333333304,-0.19999999999999996,0.340725806451613,1
1.0,1.0,-1.0,1.0,-1.0,-0.21739130434782605,-0.7142857142857143,0.5384615384615388,-0.4782608695652175,-0.6363636363636364,-0.8,0.41129032258064524,1
-1.0,1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.9047619047619048,0.6153846153846154,-0.4782608695652175,-0.6363636363636364,-1.0,-1.0,1
